ADMINLVL	AGRIC	BUSH_FOOD	CCODE2K4	DCODE_2K4	DRY	FID	FOOD_SEC	HEALTH	HEA_FUNCT	HHLD	IDP	NAME_WS	NAME_WS_1	OID_	POP	P_CODE	P_CODE_1	QC_GEO_WS	RETURN_	SCHOOL	SCH_FUNCT	SIZE	TRAV_TIME	WET	X_COORD	Y_COORD	OBJECTID	geometry	country_code	sdr_id	sdr_name	sdr_level
06	" "	" "	45	4502	Y	182	" "	Y	N	225.00	P	"Mbarma (1)"	"Mbarma (1)"	431	1125.00	LR0100400	LR0100400	1	S	Y	N	" "	0.00	Y	-10.29	7.64	180	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.2925,7.64333]}"""	LR	0		
06	" "	" "	33	3308	Y	183	" "	Y	Y	215.00	S	"Zua Town"	"Zua Town"	343	1075.00	LR0800550	LR0800550	1	S	Y	Y	" "	0.00	Y	-8.83	6.70	48	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8344399999999,6.69556]}"""	LR	76453	"Zua Town"	PPL
06	" "	" "	21	2110	Y	184	" "	Y	U	80.00	A	Mendekoma	Mendekoma	149	400.00	LR0100403	LR0100403	1	S	Y	U	" "	0.00	Y	-10.27	8.47	181	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.27167,8.46806]}"""	LR	74257	Mendekoma	PPL
06	" "	" "	33	3306	Y	185	" "	Y	Y	57.00	N	"Zuluyee Village"	"Zuluyee Village"	338	285.00	LR0800551	LR0800551	2	N	Y	Y	" "	0.00	Y	-8.87	7.24	49	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8719399999999,7.2430600000001]}"""	LR	0		
02	" "	" "	18	1804	Y	186	" "	Y	Y	150.00	S	Barclayville	Barclayville	124	750.00	LR1400003	LR1400003	3	A	Y	Y	" "	0.00	Y	-8.23	4.68	50	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.2335299999999,4.6765100000001]}"""	LR	5845	Barclayville	ADM1
06	" "	" "	18	1806	N	187	" "	Y	N	100.00	P	Betu	Betu	130	500.00	LR1400008	LR1400008	1	S	Y	Y	" "	0.00	N	-8.47	4.71	51	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.4745499999999,4.70916]}"""	LR	76565	Betu	PPL
06	" "	" "	18	1808	Y	188	" "	Y	Y	350.00	S	Bewehn	Bewehn	134	1750.00	LR1400009	LR1400009	2	S	Y	Y	" "	0.00	Y	-7.87	4.64	52	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.87144,4.63653]}"""	LR	76561	Bewehn	PPL
05	" "	" "	18	1808	Y	189	" "	Y	Y	502.00	S	Blebo	Blebo	135	2510.00	LR1400012	LR1400012	1	S	Y	Y	" "	0.00	Y	-7.95	4.73	53	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.9516699999999,4.7294400000001]}"""	LR	76473	Blebo	PPL
06	" "	" "	18	1804	Y	190	" "	Y	Y	80.00	S	Chinakale	Chinakale	125	400.00	LR1400021	LR1400021	2	A	Y	Y	" "	0.00	Y	-8.29	4.61	54	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.2917999999999,4.61008]}"""	LR	76190	Chankali	PPL
06	" "	" "	18	1808	Y	191	" "	Y	Y	55.00	S	Dougbo	Dougbo	136	275.00	LR1400029	LR1400029	2	S	Y	Y	" "	0.00	Y	-7.92	4.69	55	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.9165899999999,4.68757]}"""	LR	10798	Dougbo	ADM3
06	" "	" "	18	1804	N	192	" "	Y	N	200.00	S	Filoken	Filoken	126	1000.00	LR1400032	LR1400032	2	A	N	N	" "	0.00	N	-8.16	4.71	56	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.1577799999999,4.7086100000001]}"""	LR	0		
06	" "	" "	18	1804	Y	193	" "	Y	N	150.00	S	Gbanken	Gbanken	127	750.00	LR1400039	LR1400039	1	A	Y	Y	" "	0.00	Y	-8.12	4.64	57	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.1246099999999,4.6400500000001]}"""	LR	6540	Gbanken	ADM1
06	" "	" "	18	1802	N	194	" "	Y	Y	110.00	S	Geetugbaken	Geetugbaken	123	550.00	LR1400042	LR1400042	1	S	Y	Y	" "	0.00	N	-8.16	4.95	58	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.16417,4.95056]}"""	LR	75089	Geetugbaken	PPL
06	" "	" "	18	1804	Y	195	" "	Y	Y	300.00	S	"Grand Cess"	"Grand Cess"	128	1500.00	LR1400048	LR1400048	1	A	Y	Y	" "	0.00	Y	-8.22	4.57	59	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.2230599999999,4.57139]}"""	LR	5579	"Grand Cess Wedabo"	ADM2
07	" "	" "	18	1808	Y	196	" "	Y	Y	25.00	S	Newaken	Newaken	138	125.00	LR1400097	LR1400097	1	S	Y	Y	" "	0.00	Y	-7.93	4.69	60	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.93056,4.6922200000001]}"""	LR	7254	Newaken	ADM1
05	" "	" "	24	2402	Y	197	" "	Y	Y	1100.00	S	Harbel	Harbel	221	5500.00	LR0600100	LR0600100	1	A	Y	Y	" "	0.00	Y	-10.35	6.28	295	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.34667,6.2800000000001]}"""	LR	5702	Harbel	ADM3
06	" "	" "	18	1806	N	198	" "	Y	N	112.00	P	Niful	Niful	132	560.00	LR1400102	LR1400102	2	S	Y	Y	" "	0.00	N	-8.51	4.73	61	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.5055899999999,4.7261000000001]}"""	LR	0		
06	" "	" "	24	2406	Y	199	" "	Y	Y	100.00	S	"Compound (2)"	"Compound (2)"	227	500.00	LR0600145	LR0600145	2	A	Y	Y	" "	0.00	Y	-10.35	6.67	296	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.35167,6.6713900000001]}"""	LR	0		
06	" "	" "	24	2408	Y	200	" "	Y	Y	250.00	S	Marshall	Marshall	235	1250.00	LR0600154	LR0600154	1	S	Y	Y	" "	0.00	Y	-10.38	6.15	297	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.38361,6.1486100000001]}"""	LR	7140	Marshall	ADM1
06	" "	" "	18	1806	Y	201	" "	Y	N	70.00	P	Wessah	Wessah	133	350.00	LR1400147	LR1400147	2	S	Y	Y	" "	0.00	Y	-8.33	4.82	62	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.3333299999999,4.81667]}"""	LR	0		
06	" "	" "	24	2404	Y	202	" "	Y	Y	92.00	A	"Peter Town"	"Peter Town"	222	460.00	LR0600184	LR0600184	2	P	Y	Y	" "	0.00	Y	-10.09	6.60	298	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.08722,6.5980600000001]}"""	LR	7309	Peter	ADM1
06	" "	" "	24	2408	Y	203	" "	Y	Y	69.00	S	"Schefflin Camp"	"Schefflin Camp"	237	345.00	LR0600195	LR0600195	3	S	Y	Y	" "	0.00	Y	-10.57	6.21	299	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.5749,6.21497]}"""	LR	0		
06	" "	" "	27	2704	Y	204	" "	Y	N	96.00	S	Barrakeh	Barrakeh	245	480.00	LR1500002	LR1500002	2	S	Y	Y	" "	0.00	Y	-7.66	4.50	63	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.6622199999999,4.4966700000001]}"""	LR	0		
07	" "	" "	24	2406	Y	205	" "	Y	Y	28.00	A	"Sherman Farm (1)"	"Sherman Farm (1)"	229	140.00	LR0600198	LR0600198	2	A	Y	Y	" "	0.00	Y	-10.36	6.57	300	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.35611,6.57444]}"""	LR	0		
07	" "	" "	24	2406	Y	206	" "	Y	Y	30.00	A	"Sherman Farm (2)"	"Sherman Farm (2)"	230	150.00	LR0600199	LR0600199	1	A	Y	Y	" "	0.00	Y	-10.35	6.73	301	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.35481,6.7320500000001]}"""	LR	0		
06	" "	" "	27	2702	Y	207	" "	Y	N	120.00	S	Feloken	Feloken	242	600.00	LR1500029	LR1500029	2	S	Y	Y	" "	0.00	Y	-7.87	5.07	64	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.8672199999999,5.0708300000001]}"""	LR	13876	Feloken	ADM1
05	" "	" "	24	2408	Y	208	" "	Y	Y	400.00	S	Smell-No-Taste	Smell-No-Taste	239	2000.00	LR0600202	LR0600202	1	S	Y	Y	" "	0.00	Y	-10.36	6.26	302	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.36167,6.2552800000001]}"""	LR	0		
06	" "	" "	24	2404	Y	209	" "	Y	Y	205.00	P	Wohn	Wohn	223	1025.00	LR0600232	LR0600232	1	P	Y	Y	" "	0.00	Y	-10.01	6.60	303	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.01278,6.5961100000001]}"""	LR	72941	Wohn	PPL
06	" "	" "	06	0616	Y	210	" "	Y	Y	216.00	A	Belefanai	Belefanai	43	1080.00	LR0700027	LR0700027	1	P	Y	Y	" "	0.00	Y	-9.44	7.26	304	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4352799999999,7.26]}"""	LR	5903	Belefanai	ADM1
06	" "	" "	27	2702	Y	211	" "	Y	Y	250.00	S	Glofaken	Glofaken	243	1250.00	LR1500048	LR1500048	1	S	Y	Y	" "	0.00	Y	-7.90	4.95	65	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.89778,4.945]}"""	LR	6623	Glofaken	ADM1
05	" "	" "	06	0616	Y	212	" "	Y	N	0.00	A	"Army Barracks"	"Army Barracks"	42	0.00	LR0700082	LR0700082	9	N	Y	N	" "	0.00	Y	-9.35	7.26	305	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3477799999999,7.2622200000001]}"""	LR	0		
06	" "	" "	06	0602	N	213	" "	Y	N	50.00	S	Degei	Degei	12	250.00	LR0700098	LR0700098	1	S	Y	N	" "	0.00	N	-10.16	7.10	306	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.16333,7.0975000000001]}"""	LR	6246	Degei	ADM1
05	" "	" "	06	0608	Y	214	" "	Y	Y	1342.00	P	Foequelleh	Foequelleh	20	6710.00	LR0700143	LR0700143	2	A	Y	Y	" "	0.00	Y	-9.23	7.13	307	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2288899999999,7.12694]}"""	LR	13986	Foequelleh	ADM1
02	" "	" "	27	2704	Y	215	" "	Y	Y	15000.00	P	Harper	Harper	248	75000.00	LR1500055	LR1500055	1	P	Y	Y	" "	0.00	Y	-7.72	4.38	66	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.7172899999999,4.37575]}"""	LR	10722	Harper	ADM2
06	" "	" "	06	0608	Y	216	" "	Y	Y	296.00	A	Gahnmue	Gahnmue	21	1480.00	LR0700160	LR0700160	2	A	Y	Y	" "	0.00	Y	-9.17	7.23	308	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.1661099999999,7.2330600000001]}"""	LR	14089	Gahnmue	ADM1
06	" "	" "	06	0616	Y	217	" "	Y	Y	120.00	A	Gbalatuah	Gbalatuah	44	600.00	LR0700173	LR0700173	2	P	Y	Y	" "	0.00	Y	-9.51	7.31	309	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.5144399999999,7.3133300000001]}"""	LR	6527	Gbalatuah	ADM1
06	" "	" "	27	2702	Y	218	" "	Y	Y	52.00	S	"Juluken Number One"	"Juluken Number One"	244	260.00	LR1500068	LR1500068	1	S	Y	Y	" "	0.00	Y	-7.94	5.04	67	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.9433299999999,5.0425000000001]}"""	LR	74981	"Juluken Number One"	PPL
02	" "	" "	06	0604	Y	219	" "	Y	Y	1000.00	S	Gbarnga	Gbarnga	15	5000.00	LR0700187	LR0700187	1	P	Y	Y	" "	0.00	Y	-9.47	7.00	310	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4722199999999,6.9955600000001]}"""	LR	0		
05	" "	" "	27	2704	Y	220	" "	Y	Y	500.00	S	Karloken	Karloken	250	2500.00	LR1500071	LR1500071	2	S	Y	Y	" "	0.00	Y	-7.74	4.80	68	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.7363899999999,4.79944]}"""	LR	16935	Karloken	ADM1
06	" "	" "	06	0614	Y	221	" "	Y	Y	250.00	P	Gbatala	Gbatala	38	1250.00	LR0700188	LR0700188	1	P	Y	Y	" "	0.00	Y	-9.68	6.89	311	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.6772199999999,6.88694]}"""	LR	75592	Gbatala	PPL
07	" "	" "	06	0606	Y	222	" "	Y	Y	26.00	A	"Big Gbarta"	"Big Gbarta"	17	130.00	LR0700190	LR0700190	2	P	Y	Y	" "	0.00	Y	-9.30	6.71	312	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2963099999999,6.71036]}"""	LR	0		
06	" "	" "	06	0606	Y	223	" "	Y	Y	135.00	A	Gbecohn	Gbecohn	19	675.00	LR0700197	LR0700197	2	S	Y	Y	" "	0.00	Y	-9.43	6.67	313	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4311099999999,6.6652800000001]}"""	LR	6561	Gbecohn	ADM1
06	" "	" "	06	0612	Y	224	" "	Y	Y	75.00	A	Gbonota	Gbonota	35	375.00	LR0700211	LR0700211	1	S	Y	Y	S	0.00	Y	-9.78	7.12	314	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7802799999999,7.11861]}"""	LR	6584	Gbonota	ADM1
06	" "	" "	06	0608	Y	225	" "	Y	Y	48.00	A	Gwainyea	Gwainyea	23	240.00	LR0700231	LR0700231	2	A	Y	Y	" "	0.00	Y	-9.21	7.16	315	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2105599999999,7.1636100000001]}"""	LR	15661	Gwainyea	ADM1
06	" "	" "	06	0612	Y	226	" "	Y	N	48.00	A	Gou	Gou	36	240.00	LR0700234	LR0700234	3	S	Y	N	" "	0.00	Y	-9.72	7.12	316	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7156499999999,7.12046]}"""	LR	5701	Gou	ADM3
06	" "	" "	06	0608	Y	227	" "	Y	N	105.00	A	Jorwah	Jorwah	24	525.00	LR0700269	LR0700269	2	P	Y	Y	" "	0.00	N	-9.23	7.36	317	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2338899999999,7.3561100000001]}"""	LR	0		
06	" "	" "	06	0608	Y	228	" "	Y	Y	268.00	A	Palala	Palala	25	1340.00	LR0700407	LR0700407	1	P	Y	Y	" "	0.00	Y	-9.29	7.00	318	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2872199999999,6.99861]}"""	LR	7286	Palala	ADM1
06	" "	" "	06	0610	Y	229	" "	Y	Y	175.00	P	Salala	Salala	30	875.00	LR0700427	LR0700427	1	A	Y	Y	" "	0.00	Y	-10.11	6.75	319	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.10833,6.7458300000001]}"""	LR	7390	Salala	ADM1
06	" "	" "	06	0604	Y	230	" "	Y	Y	275.00	A	Samey	Samey	16	1375.00	LR0700430	LR0700430	2	P	Y	Y	" "	0.00	Y	-9.44	6.78	320	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4433299999999,6.78222]}"""	LR	0		
06	" "	" "	06	0616	Y	231	" "	Y	Y	51.00	A	Shankpallai	Shankpallai	46	255.00	LR0700446	LR0700446	2	S	Y	N	" "	0.00	Y	-9.34	7.37	321	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3366699999999,7.37111]}"""	LR	20897	Shankpallai	ADM1
06	" "	" "	06	0610	Y	232	" "	Y	Y	60.00	A	Tokpaipolu	Tokpaipolu	32	300.00	LR0700479	LR0700479	7	A	Y	Y	" "	0.00	N	-9.87	6.72	322	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.8697299999999,6.7200800000001]}"""	LR	0		
05	" "	" "	06	0610	Y	233	" "	Y	Y	400.00	P	Totota	Totota	33	2000.00	LR0700485	LR0700485	1	A	Y	Y	" "	0.00	Y	-9.94	6.81	323	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.93806,6.8125]}"""	LR	7570	Totota	ADM1
07	" "	" "	06	0606	Y	234	" "	Y	N	6.00	A	"Flomo Kiabalo"	"Flomo Kiabalo"	18	30.00	LR0700554	LR0700554	2	S	N	Y	" "	0.00	N	-9.48	6.53	324	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4833299999999,6.5333300000001]}"""	LR	0		
06	" "	" "	06	0610	Y	235	" "	Y	Y	60.00	A	Nyaniquelleh	Nyaniquelleh	29	300.00	LR0700558	LR0700558	2	A	Y	Y	" "	0.00	Y	-9.99	6.88	325	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.9916699999999,6.8783300000001]}"""	LR	0		
06	" "	" "	06	0608	Y	236	" "	Y	Y	137.00	A	Zebay	Zebay	27	685.00	LR0700580	LR0700580	2	A	Y	Y	" "	0.00	Y	-9.20	6.92	326	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.1980399999999,6.9190600000001]}"""	LR	7767	Zebay	ADM1
06	" "	" "	06	0614	Y	237	" "	Y	Y	180.00	P	Zeansue	Zeansue	41	900.00	LR0700587	LR0700587	2	P	Y	Y	" "	0.00	Y	-9.76	6.88	327	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7577799999999,6.8822200000001]}"""	LR	11162	Zeansue	ADM3
06	" "	" "	06	0608	Y	238	" "	Y	Y	266.00	P	Zowienta	Zowienta	28	1330.00	LR0700589	LR0700589	1	P	Y	Y	" "	0.00	Y	-9.18	6.82	328	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.1824999999999,6.81556]}"""	LR	72633	Zowienta	PPL
05	" "	" "	06	0602	Y	239	" "	Y	Y	500.00	S	Zweata	Zweata	14	2500.00	LR0700593	LR0700593	2	S	Y	Y	" "	0.00	Y	-10.36	6.81	329	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.35833,6.81417]}"""	LR	0		
06	" "	" "	09	0910	Y	240	" "	Y	Y	75.00	S	Barseegiah	Barseegiah	55	375.00	LR0900050	LR0900050	1	S	Y	Y	" "	0.00	Y	-9.64	6.34	330	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.6396899999999,6.3419000000001]}"""	LR	5859	Barseegiah	ADM1
07	" "	" "	09	0912	Y	241	" "	Y	Y	19.00	S	Gbarnkon	Gbarnkon	70	95.00	LR0900074	LR0900074	2	A	N	N	" "	0.00	Y	-9.90	5.82	331	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.90028,5.82167]}"""	LR	0		
07	" "	" "	09	0908	N	242	" "	Y	Y	23.00	S	Bexley	Bexley	54	115.00	LR0900095	LR0900095	1	S	Y	Y	" "	0.00	N	-10.03	6.00	332	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.03333,6]}"""	LR	76559	Bexley	PPL
02	" "	" "	09	0910	Y	243	" "	Y	Y	7050.00	P	Buchanan	Buchanan	56	35250.00	LR0900184	LR0900184	1	S	Y	Y	" "	0.00	Y	-10.05	5.88	333	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.04667,5.8808300000001]}"""	LR	73183	"Upper Buchanan"	PPL
06	" "	" "	09	0910	Y	244	" "	Y	Y	150.00	S	Gardour	Gardour	61	750.00	LR0900337	LR0900337	2	S	Y	Y	" "	0.00	Y	-9.46	6.42	334	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4583299999999,6.4163900000001]}"""	LR	0		
06	" "	" "	09	0910	Y	245	" "	Y	Y	95.00	A	"Desoe Town"	"Desoe Town"	57	475.00	LR0900355	LR0900355	2	S	Y	N	" "	0.00	Y	-9.37	6.55	335	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3671099999999,6.5508500000001]}"""	LR	74177	"Desoe Town"	PPL
06	" "	" "	09	0910	N	246	" "	Y	N	105.00	S	"Sue Town"	"Sue Town"	66	525.00	LR0900360	LR0900360	2	S	Y	Y	" "	0.00	N	-9.25	6.58	336	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.24806,6.5797200000001]}"""	LR	0		
07	" "	" "	09	0910	Y	247	" "	Y	Y	33.00	S	"Giabli (3)"	"Giabli (3)"	62	165.00	LR0900395	LR0900395	1	S	Y	Y	" "	0.00	Y	-9.62	6.36	337	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.6220799999999,6.35949]}"""	LR	0		
07	" "	" "	09	0910	Y	248	" "	Y	Y	14.00	A	"Holy Ghost"	"Holy Ghost"	63	70.00	LR0900474	LR0900474	1	P	Y	Y	" "	0.00	Y	-9.79	6.15	338	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7935999999999,6.14583]}"""	LR	75200	"Holy Ghost"	PPL
07	" "	" "	09	0910	Y	249	" "	Y	Y	5.00	P	"James Wheh Town"	"James Wheh Town"	65	25.00	LR0900495	LR0900495	2	S	Y	Y	" "	0.00	Y	-9.90	6.01	339	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.8998699999999,6.0098]}"""	LR	0		
05	" "	" "	09	0904	Y	250	" "	Y	Y	750.00	P	"Little Bassa"	"Little Bassa"	50	3750.00	LR0900666	LR0900666	3	P	Y	Y	" "	0.00	Y	-10.20	6.01	340	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.19835,6.0127]}"""	LR	7062	"Little Bassa"	ADM1
07	" "	" "	09	0910	Y	251	" "	Y	Y	28.00	A	"G. Roberts Estate"	"G. Roberts Estate"	60	140.00	LR0900804	LR0900804	2	S	Y	Y	" "	0.00	Y	-9.80	6.14	341	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7952899999999,6.14464]}"""	LR	0		
06	" "	" "	09	0904	Y	252	" "	Y	Y	60.00	P	Quetroyah	Quetroyah	51	300.00	LR0900825	LR0900825	2	S	Y	Y	" "	0.00	Y	-10.15	6.12	342	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.15059,6.1216400000001]}"""	LR	0		
07	" "	" "	09	0912	N	253	" "	Y	N	30.00	A	Willybli	Willybli	72	150.00	LR0901009	LR0901009	3	P	Y	Y	" "	0.00	N	-9.72	6.07	343	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.7208299999999,6.0725]}"""	LR	6759	Jesse	ADM1
06	" "	" "	36	3604	Y	254	" "	Y	Y	50.00	A	Bakohnbli	Bakohnbli	363	250.00	LR1000008	LR1000008	1	S	Y	Y	" "	0.00	Y	-9.64	5.78	344	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.6369399999999,5.78472]}"""	LR	76805	Bakohnbli	PPL
06	" "	" "	36	3602	Y	255	" "	Y	Y	85.00	S	"Boegeezay Town"	"Boegeezay Town"	357	425.00	LR1000035	LR1000035	1	S	Y	Y	" "	0.00	Y	-9.32	6.15	345	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3227799999999,6.15056]}"""	LR	76391	"Boegeezay Town"	PPL
06	" "	" "	36	3602	Y	256	" "	Y	Y	66.00	A	Bolowhea	Bolowhea	358	330.00	LR1000041	LR1000041	1	S	Y	Y	" "	0.00	Y	-9.39	5.94	346	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3938899999999,5.93667]}"""	LR	77044	Bolowhea	PPL
06	" "	" "	21	2112	Y	257	" "	Y	Y	130.00	S	Ndambu	Ndambu	172	650.00	LR0100411	LR0100411	1	S	Y	" "	" "	0.00	Y	-10.08	8.22	182	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.08139,8.2169400000001]}"""	LR	7252	Ndambu	ADM1
06	" "	" "	21	2112	Y	258	" "	Y	N	100.00	A	"Gelema 1"	"Gelema 1"	163	500.00	LR0100414	LR0100414	2	S	Y	N	" "	0.00	Y	-10.14	7.87	183	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.13611,7.8655600000001]}"""	LR	0		
07	" "	" "	36	3604	Y	259	" "	Y	Y	20.00	S	Dahngbor-Charlie	Dahngbor-Charlie	365	100.00	LR1000054	LR1000054	2	S	Y	Y	" "	0.00	Y	-9.65	5.66	347	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.65316,5.6598300000001]}"""	LR	0		
07	" "	" "	36	3604	Y	260	" "	Y	Y	19.00	A	Gblossoebli	Gblossoebli	367	95.00	LR1000092	LR1000092	1	S	Y	Y	" "	0.00	Y	-9.59	5.78	348	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.58778,5.77528]}"""	LR	75549	Gblossoebli	PPL
06	" "	" "	21	2112	Y	261	" "	Y	Y	75.00	S	Ngokohun	Ngokohun	173	375.00	LR0100419	LR0100419	1	P	Y	N	" "	0.00	Y	-10.09	8.33	184	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.08639,8.3294400000001]}"""	LR	74078	Ngokohun	PPL
06	" "	" "	21	2112	Y	262	" "	Y	Y	120.00	A	Nyadeyama	Nyadeyama	174	600.00	LR0100420	LR0100420	2	S	Y	Y	" "	0.00	Y	-10.24	8.14	185	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.2425,8.1441700000001]}"""	LR	0		
07	" "	" "	36	3602	Y	263	" "	Y	N	10.00	A	Gleozohn	Gleozohn	360	50.00	LR1000101	LR1000101	1	S	N	Y	" "	0.00	Y	-9.46	6.12	349	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4583299999999,6.1163900000001]}"""	LR	6622	Gleozohn	ADM1
06	" "	" "	45	4502	Y	264	" "	Y	Y	250.00	P	Nomodatundu	Nomodatundu	432	1250.00	LR0100426	LR0100426	1	P	N	Y	" "	0.00	Y	-10.58	7.84	186	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.58389,7.84306]}"""	LR	7206	Momo	ADM1
06	" "	" "	36	3602	Y	265	" "	Y	Y	40.00	P	Gozohn	Gozohn	361	200.00	LR1000112	LR1000112	1	S	Y	Y	" "	0.00	Y	-9.22	6.25	350	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.22444,6.2538900000001]}"""	LR	6679	Gozohn	ADM1
06	" "	" "	36	3602	Y	266	" "	Y	Y	83.00	P	"Kangbo Town"	"Kangbo Town"	362	415.00	LR1000135	LR1000135	1	S	Y	Y	" "	0.00	Y	-9.21	6.27	351	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.2116699999999,6.2675]}"""	LR	6866	Kambo	ADM1
06	" "	" "	21	2112	Y	267	" "	Y	Y	150.00	S	Nyandemolahun	Nyandemolahun	175	750.00	LR0100434	LR0100434	1	S	Y	Y	" "	0.00	Y	-9.96	8.45	187	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.9591699999999,8.44694]}"""	LR	7044	Lalasu	ADM1
05	" "	" "	45	4506	N	268	" "	Y	N	467.00	P	Palakwekkeh	Palakwekkeh	443	2335.00	LR0100437	LR0100437	2	P	Y	Y	" "	0.00	N	-10.06	7.20	188	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.06472,7.2022200000001]}"""	LR	0		
06	" "	" "	36	3604	Y	269	" "	Y	Y	46.00	A	Neezuein	Neezuein	371	230.00	LR1000166	LR1000166	2	S	Y	Y	" "	0.00	Y	-9.59	5.69	352	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.5935299999999,5.69002]}"""	LR	0		
06	" "	" "	21	2112	Y	270	" "	Y	Y	200.00	P	Popalahun	Popalahun	176	1000.00	LR0100448	LR0100448	1	S	Y	N	" "	0.00	Y	-10.23	8.18	189	"""{\""type\"":\""Point\"",\""coordinates\"":[-10.22917,8.1788900000001]}"""	LR	7344	Popalahun	ADM1
