pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level	ndate
16349	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39479	2	2008	105.0	OMA	85019	Diallassagou	PPL	2008-02-01
16350	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39448	1	2008	95.0	OMA	85019	Diallassagou	PPL	2008-01-01
16351	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39417	12	2007	83.0	OMA	85019	Diallassagou	PPL	2007-12-01
16352	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39387	11	2007	81.67	OMA	85019	Diallassagou	PPL	2007-11-01
16353	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39356	10	2007	76.25	OMA	85019	Diallassagou	PPL	2007-10-01
16354	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39326	9	2007	81.25	OMA	85019	Diallassagou	PPL	2007-09-01
16355	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39295	8	2007	88.75	OMA	85019	Diallassagou	PPL	2007-08-01
16356	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39264	7	2007	92.5	OMA	85019	Diallassagou	PPL	2007-07-01
16357	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39234	6	2007	90.0	OMA	85019	Diallassagou	PPL	2007-06-01
16358	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39203	5	2007	86.67	OMA	85019	Diallassagou	PPL	2007-05-01
16359	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39173	4	2007	86.67	OMA	85019	Diallassagou	PPL	2007-04-01
16360	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39142	3	2007	90.0	OMA	85019	Diallassagou	PPL	2007-03-01
16361	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39114	2	2007	95.0	OMA	85019	Diallassagou	PPL	2007-02-01
16362	155	Mali	1931	Mopti	865	Diallassagou	73	Millet	26	XOF	15	Retail	5	KG	39083	1	2007	77.5	OMA	85019	Diallassagou	PPL	2007-01-01
16363	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	40817	10	2011	155.0	OMA	85019	Diallassagou	PPL	2011-10-01
16364	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	40787	9	2011	155.0	OMA	85019	Diallassagou	PPL	2011-09-01
16365	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	40756	8	2011	154.8	OMA	85019	Diallassagou	PPL	2011-08-01
16366	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39569	5	2008	155.0	OMA	85019	Diallassagou	PPL	2008-05-01
16367	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39539	4	2008	155.0	OMA	85019	Diallassagou	PPL	2008-04-01
16368	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39508	3	2008	155.0	OMA	85019	Diallassagou	PPL	2008-03-01
16369	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39479	2	2008	155.0	OMA	85019	Diallassagou	PPL	2008-02-01
16370	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39448	1	2008	147.5	OMA	85019	Diallassagou	PPL	2008-01-01
16371	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39417	12	2007	145.0	OMA	85019	Diallassagou	PPL	2007-12-01
16372	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39387	11	2007	145.0	OMA	85019	Diallassagou	PPL	2007-11-01
16373	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39356	10	2007	145.0	OMA	85019	Diallassagou	PPL	2007-10-01
16374	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39326	9	2007	145.0	OMA	85019	Diallassagou	PPL	2007-09-01
16375	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39295	8	2007	145.0	OMA	85019	Diallassagou	PPL	2007-08-01
16376	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39264	7	2007	145.0	OMA	85019	Diallassagou	PPL	2007-07-01
16377	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39234	6	2007	145.0	OMA	85019	Diallassagou	PPL	2007-06-01
16378	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39203	5	2007	145.0	OMA	85019	Diallassagou	PPL	2007-05-01
16379	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39173	4	2007	145.0	OMA	85019	Diallassagou	PPL	2007-04-01
16380	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39142	3	2007	145.0	OMA	85019	Diallassagou	PPL	2007-03-01
16381	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39114	2	2007	145.0	OMA	85019	Diallassagou	PPL	2007-02-01
16382	155	Mali	1931	Mopti	865	Diallassagou	203	Paddy	26	XOF	15	Retail	5	KG	39083	1	2007	145.0	OMA	85019	Diallassagou	PPL	2007-01-01
16383	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41883	9	2014	360.0	OMA	85019	Diallassagou	PPL	2014-09-01
16384	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41852	8	2014	360.0	OMA	85019	Diallassagou	PPL	2014-08-01
16385	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41821	7	2014	360.0	OMA	85019	Diallassagou	PPL	2014-07-01
16386	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41791	6	2014	360.0	OMA	85019	Diallassagou	PPL	2014-06-01
16387	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41760	5	2014	360.0	OMA	85019	Diallassagou	PPL	2014-05-01
16388	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41730	4	2014	360.0	OMA	85019	Diallassagou	PPL	2014-04-01
16389	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41699	3	2014	360.0	OMA	85019	Diallassagou	PPL	2014-03-01
16390	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41671	2	2014	360.0	OMA	85019	Diallassagou	PPL	2014-02-01
16391	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41640	1	2014	360.0	OMA	85019	Diallassagou	PPL	2014-01-01
16392	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41609	12	2013	360.0	OMA	85019	Diallassagou	PPL	2013-12-01
16393	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41579	11	2013	360.0	OMA	85019	Diallassagou	PPL	2013-11-01
16394	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41548	10	2013	360.0	OMA	85019	Diallassagou	PPL	2013-10-01
16395	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41518	9	2013	360.0	WFP	85019	Diallassagou	PPL	2013-09-01
16396	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41487	8	2013	370.0	WFP	85019	Diallassagou	PPL	2013-08-01
16397	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41456	7	2013	372.0	WFP	85019	Diallassagou	PPL	2013-07-01
16398	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41153	9	2012	375.0	OMA	85019	Diallassagou	PPL	2012-09-01
16399	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41122	8	2012	375.0	OMA	85019	Diallassagou	PPL	2012-08-01
16400	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41091	7	2012	375.0	OMA	85019	Diallassagou	PPL	2012-07-01
16401	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	41061	6	2012	394.0	OMA	85019	Diallassagou	PPL	2012-06-01
16402	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40817	10	2011	360.0	OMA	85019	Diallassagou	PPL	2011-10-01
16403	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40787	9	2011	350.0	OMA	85019	Diallassagou	PPL	2011-09-01
16404	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40756	8	2011	350.0	OMA	85019	Diallassagou	PPL	2011-08-01
16405	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40725	7	2011	350.0	OMA	85019	Diallassagou	PPL	2011-07-01
16406	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40695	6	2011	350.0	OMA	85019	Diallassagou	PPL	2011-06-01
16407	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40664	5	2011	350.0	OMA	85019	Diallassagou	PPL	2011-05-01
16408	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40634	4	2011	350.0	OMA	85019	Diallassagou	PPL	2011-04-01
16409	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40603	3	2011	350.0	OMA	85019	Diallassagou	PPL	2011-03-01
16410	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40575	2	2011	350.0	OMA	85019	Diallassagou	PPL	2011-02-01
16411	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40544	1	2011	354.0	OMA	85019	Diallassagou	PPL	2011-01-01
16412	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40513	12	2010	370.0	OMA	85019	Diallassagou	PPL	2010-12-01
16413	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40483	11	2010	370.0	OMA	85019	Diallassagou	PPL	2010-11-01
16414	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40452	10	2010	370.0	OMA	85019	Diallassagou	PPL	2010-10-01
16415	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40422	9	2010	370.0	OMA	85019	Diallassagou	PPL	2010-09-01
16416	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40391	8	2010	370.0	OMA	85019	Diallassagou	PPL	2010-08-01
16417	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40360	7	2010	370.0	OMA	85019	Diallassagou	PPL	2010-07-01
16418	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40330	6	2010	370.0	OMA	85019	Diallassagou	PPL	2010-06-01
16419	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40299	5	2010	370.0	OMA	85019	Diallassagou	PPL	2010-05-01
16420	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40269	4	2010	370.0	OMA	85019	Diallassagou	PPL	2010-04-01
16421	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40210	2	2010	380.0	OMA	85019	Diallassagou	PPL	2010-02-01
16422	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40179	1	2010	380.0	OMA	85019	Diallassagou	PPL	2010-01-01
16423	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40148	12	2009	380.0	OMA	85019	Diallassagou	PPL	2009-12-01
16424	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40118	11	2009	380.0	OMA	85019	Diallassagou	PPL	2009-11-01
16425	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40087	10	2009	380.0	OMA	85019	Diallassagou	PPL	2009-10-01
16426	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40057	9	2009	380.0	OMA	85019	Diallassagou	PPL	2009-09-01
16427	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	40026	8	2009	380.0	OMA	85019	Diallassagou	PPL	2009-08-01
16428	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39995	7	2009	380.0	OMA	85019	Diallassagou	PPL	2009-07-01
16429	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39965	6	2009	380.0	OMA	85019	Diallassagou	PPL	2009-06-01
16430	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39934	5	2009	380.0	OMA	85019	Diallassagou	PPL	2009-05-01
16431	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39904	4	2009	380.0	OMA	85019	Diallassagou	PPL	2009-04-01
16432	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39873	3	2009	380.0	OMA	85019	Diallassagou	PPL	2009-03-01
16433	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39845	2	2009	380.0	OMA	85019	Diallassagou	PPL	2009-02-01
16434	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39814	1	2009	380.0	OMA	85019	Diallassagou	PPL	2009-01-01
16435	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39783	12	2008	380.0	OMA	85019	Diallassagou	PPL	2008-12-01
16436	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39753	11	2008	380.0	OMA	85019	Diallassagou	PPL	2008-11-01
16437	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39722	10	2008	390.0	OMA	85019	Diallassagou	PPL	2008-10-01
16438	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39692	9	2008	390.0	OMA	85019	Diallassagou	PPL	2008-09-01
16439	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39661	8	2008	376.25	OMA	85019	Diallassagou	PPL	2008-08-01
16440	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39630	7	2008	335.0	OMA	85019	Diallassagou	PPL	2008-07-01
16441	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39600	6	2008	335.0	OMA	85019	Diallassagou	PPL	2008-06-01
16442	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39569	5	2008	332.5	OMA	85019	Diallassagou	PPL	2008-05-01
16443	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39539	4	2008	317.5	OMA	85019	Diallassagou	PPL	2008-04-01
16444	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39508	3	2008	300.0	OMA	85019	Diallassagou	PPL	2008-03-01
16445	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39479	2	2008	300.0	OMA	85019	Diallassagou	PPL	2008-02-01
16446	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39448	1	2008	300.0	OMA	85019	Diallassagou	PPL	2008-01-01
16447	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39417	12	2007	300.0	OMA	85019	Diallassagou	PPL	2007-12-01
16448	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39387	11	2007	300.0	OMA	85019	Diallassagou	PPL	2007-11-01
16449	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39356	10	2007	300.0	OMA	85019	Diallassagou	PPL	2007-10-01
16450	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39326	9	2007	300.0	OMA	85019	Diallassagou	PPL	2007-09-01
16451	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39295	8	2007	300.0	OMA	85019	Diallassagou	PPL	2007-08-01
16452	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39264	7	2007	300.0	OMA	85019	Diallassagou	PPL	2007-07-01
16453	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39234	6	2007	300.0	OMA	85019	Diallassagou	PPL	2007-06-01
16454	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39203	5	2007	300.0	OMA	85019	Diallassagou	PPL	2007-05-01
16455	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39173	4	2007	300.0	OMA	85019	Diallassagou	PPL	2007-04-01
16456	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39142	3	2007	300.0	OMA	85019	Diallassagou	PPL	2007-03-01
16457	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39114	2	2007	300.0	OMA	85019	Diallassagou	PPL	2007-02-01
16458	155	Mali	1931	Mopti	865	Diallassagou	64	Rice (Imported)	26	XOF	15	Retail	5	KG	39083	1	2007	300.0	OMA	85019	Diallassagou	PPL	2007-01-01
16459	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41883	9	2014	131.0	OMA	85019	Diallassagou	PPL	2014-09-01
16460	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41852	8	2014	124.75	OMA	85019	Diallassagou	PPL	2014-08-01
16461	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41821	7	2014	150.0	OMA	85019	Diallassagou	PPL	2014-07-01
16462	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41791	6	2014	150.0	OMA	85019	Diallassagou	PPL	2014-06-01
16463	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41760	5	2014	143.0	OMA	85019	Diallassagou	PPL	2014-05-01
16464	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41730	4	2014	131.0	OMA	85019	Diallassagou	PPL	2014-04-01
16465	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41699	3	2014	121.0	OMA	85019	Diallassagou	PPL	2014-03-01
16466	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41671	2	2014	150.0	OMA	85019	Diallassagou	PPL	2014-02-01
16467	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41640	1	2014	144.0	OMA	85019	Diallassagou	PPL	2014-01-01
16468	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41609	12	2013	140.0	OMA	85019	Diallassagou	PPL	2013-12-01
16469	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41579	11	2013	158.0	OMA	85019	Diallassagou	PPL	2013-11-01
16470	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41548	10	2013	127.0	OMA	85019	Diallassagou	PPL	2013-10-01
16471	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41518	9	2013	121.0	WFP	85019	Diallassagou	PPL	2013-09-01
16472	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41487	8	2013	129.0	WFP	85019	Diallassagou	PPL	2013-08-01
16473	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41456	7	2013	157.2	WFP	85019	Diallassagou	PPL	2013-07-01
16474	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41153	9	2012	195.0	OMA	85019	Diallassagou	PPL	2012-09-01
16475	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41122	8	2012	205.0	OMA	85019	Diallassagou	PPL	2012-08-01
16476	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41091	7	2012	247.0	OMA	85019	Diallassagou	PPL	2012-07-01
16477	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	41061	6	2012	241.0	OMA	85019	Diallassagou	PPL	2012-06-01
16478	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40817	10	2011	129.2	OMA	85019	Diallassagou	PPL	2011-10-01
16479	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40787	9	2011	93.33	OMA	85019	Diallassagou	PPL	2011-09-01
16480	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40756	8	2011	107.8	OMA	85019	Diallassagou	PPL	2011-08-01
16481	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40725	7	2011	114.0	OMA	85019	Diallassagou	PPL	2011-07-01
16482	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40695	6	2011	109.25	OMA	85019	Diallassagou	PPL	2011-06-01
16483	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40664	5	2011	113.0	OMA	85019	Diallassagou	PPL	2011-05-01
16484	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40634	4	2011	110.0	OMA	85019	Diallassagou	PPL	2011-04-01
16485	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40603	3	2011	110.0	OMA	85019	Diallassagou	PPL	2011-03-01
16486	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40575	2	2011	113.33	OMA	85019	Diallassagou	PPL	2011-02-01
16487	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40544	1	2011	102.0	OMA	85019	Diallassagou	PPL	2011-01-01
16488	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40513	12	2010	96.25	OMA	85019	Diallassagou	PPL	2010-12-01
16489	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40483	11	2010	86.0	OMA	85019	Diallassagou	PPL	2010-11-01
16490	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40452	10	2010	103.8	OMA	85019	Diallassagou	PPL	2010-10-01
16491	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40422	9	2010	110.25	OMA	85019	Diallassagou	PPL	2010-09-01
16492	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40391	8	2010	126.6	OMA	85019	Diallassagou	PPL	2010-08-01
16493	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40360	7	2010	138.67	OMA	85019	Diallassagou	PPL	2010-07-01
16494	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40330	6	2010	130.0	OMA	85019	Diallassagou	PPL	2010-06-01
16495	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40299	5	2010	125.0	OMA	85019	Diallassagou	PPL	2010-05-01
16496	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40269	4	2010	130.0	OMA	85019	Diallassagou	PPL	2010-04-01
16497	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40210	2	2010	130.0	OMA	85019	Diallassagou	PPL	2010-02-01
16498	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40179	1	2010	125.0	OMA	85019	Diallassagou	PPL	2010-01-01
16499	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40148	12	2009	115.25	OMA	85019	Diallassagou	PPL	2009-12-01
16500	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40118	11	2009	116.6	OMA	85019	Diallassagou	PPL	2009-11-01
16501	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40087	10	2009	111.2	OMA	85019	Diallassagou	PPL	2009-10-01
16502	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40057	9	2009	132.67	OMA	85019	Diallassagou	PPL	2009-09-01
16503	155	Mali	1931	Mopti	865	Diallassagou	65	Sorghum	26	XOF	15	Retail	5	KG	40026	8	2009	162.5	OMA	85019	Diallassagou	PPL	2009-08-01
