pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level
22346	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39508	3	2008	91.67	OMA	81803	Koumantou	PPL
22347	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39479	2	2008	88.75	OMA	81803	Koumantou	PPL
22348	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39448	1	2008	83	OMA	81803	Koumantou	PPL
22349	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39417	12	2007	75	OMA	81803	Koumantou	PPL
22350	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39387	11	2007	75	OMA	81803	Koumantou	PPL
22351	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39356	10	2007	85	OMA	81803	Koumantou	PPL
22352	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39326	9	2007	91.25	OMA	81803	Koumantou	PPL
22353	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39295	8	2007	86.67	OMA	81803	Koumantou	PPL
22354	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39264	7	2007	80	OMA	81803	Koumantou	PPL
22355	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39234	6	2007	78.33	OMA	81803	Koumantou	PPL
22356	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39203	5	2007	78	OMA	81803	Koumantou	PPL
22357	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39142	3	2007	73.75	OMA	81803	Koumantou	PPL
22358	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39114	2	2007	73.75	OMA	81803	Koumantou	PPL
22359	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39083	1	2007	66.25	OMA	81803	Koumantou	PPL
22360	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41883	9	2014	175	OMA	81803	Koumantou	PPL
22361	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41852	8	2014	177.75	OMA	81803	Koumantou	PPL
22362	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41821	7	2014	175	OMA	81803	Koumantou	PPL
22363	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41791	6	2014	175	OMA	81803	Koumantou	PPL
22364	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41760	5	2014	175	OMA	81803	Koumantou	PPL
22365	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41730	4	2014	175	OMA	81803	Koumantou	PPL
22366	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41699	3	2014	166	OMA	81803	Koumantou	PPL
22367	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41671	2	2014	175	OMA	81803	Koumantou	PPL
22368	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41640	1	2014	175	OMA	81803	Koumantou	PPL
22369	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41609	12	2013	175	OMA	81803	Koumantou	PPL
22370	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41579	11	2013	192	OMA	81803	Koumantou	PPL
22371	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41548	10	2013	190	OMA	81803	Koumantou	PPL
22372	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41518	9	2013	150	WFP	81803	Koumantou	PPL
22373	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41487	8	2013	175	WFP	81803	Koumantou	PPL
22374	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41456	7	2013	175	WFP	81803	Koumantou	PPL
22375	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41153	9	2012	275	OMA	81803	Koumantou	PPL
22376	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41122	8	2012	272	OMA	81803	Koumantou	PPL
22377	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41091	7	2012	256	OMA	81803	Koumantou	PPL
22378	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41061	6	2012	250	OMA	81803	Koumantou	PPL
22379	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40817	10	2011	164	OMA	81803	Koumantou	PPL
22380	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40787	9	2011	160	OMA	81803	Koumantou	PPL
22381	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40756	8	2011	160	OMA	81803	Koumantou	PPL
22382	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40725	7	2011	159	OMA	81803	Koumantou	PPL
22383	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40695	6	2011	150	OMA	81803	Koumantou	PPL
22384	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40664	5	2011	148.5	OMA	81803	Koumantou	PPL
22385	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40634	4	2011	139.75	OMA	81803	Koumantou	PPL
22386	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40603	3	2011	135	OMA	81803	Koumantou	PPL
22387	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40575	2	2011	130	OMA	81803	Koumantou	PPL
22388	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40544	1	2011	125	OMA	81803	Koumantou	PPL
22389	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40513	12	2010	125	OMA	81803	Koumantou	PPL
22390	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40483	11	2010	125.5	OMA	81803	Koumantou	PPL
22391	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40452	10	2010	128.5	OMA	81803	Koumantou	PPL
22392	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40422	9	2010	134.2	OMA	81803	Koumantou	PPL
22393	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40391	8	2010	157.5	OMA	81803	Koumantou	PPL
22394	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40360	7	2010	155.5	OMA	81803	Koumantou	PPL
22395	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40330	6	2010	150	OMA	81803	Koumantou	PPL
22396	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40299	5	2010	165	OMA	81803	Koumantou	PPL
22397	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40269	4	2010	157.5	OMA	81803	Koumantou	PPL
22398	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40238	3	2010	136.67	OMA	81803	Koumantou	PPL
22399	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39753	11	2008	132.5	OMA	81803	Koumantou	PPL
22400	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39722	10	2008	141	OMA	81803	Koumantou	PPL
22401	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39692	9	2008	138.75	OMA	81803	Koumantou	PPL
22402	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39661	8	2008	151.67	OMA	81803	Koumantou	PPL
22403	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39630	7	2008	135	OMA	81803	Koumantou	PPL
22404	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39600	6	2008	121.25	OMA	81803	Koumantou	PPL
22405	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39569	5	2008	112.5	OMA	81803	Koumantou	PPL
22406	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39539	4	2008	103	OMA	81803	Koumantou	PPL
22407	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39508	3	2008	101.67	OMA	81803	Koumantou	PPL
22408	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39479	2	2008	92.5	OMA	81803	Koumantou	PPL
22409	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39448	1	2008	86	OMA	81803	Koumantou	PPL
22410	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39417	12	2007	86.67	OMA	81803	Koumantou	PPL
22411	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39387	11	2007	85	OMA	81803	Koumantou	PPL
22412	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39356	10	2007	93.75	OMA	81803	Koumantou	PPL
22413	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39326	9	2007	101.25	OMA	81803	Koumantou	PPL
22414	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39295	8	2007	99	OMA	81803	Koumantou	PPL
22415	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39264	7	2007	92.5	OMA	81803	Koumantou	PPL
22416	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39234	6	2007	90	OMA	81803	Koumantou	PPL
22417	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39203	5	2007	87	OMA	81803	Koumantou	PPL
22418	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39142	3	2007	85	OMA	81803	Koumantou	PPL
22419	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39114	2	2007	82.5	OMA	81803	Koumantou	PPL
22420	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39083	1	2007	76.25	OMA	81803	Koumantou	PPL
22421	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41883	9	2014	423	OMA	81803	Koumantou	PPL
22422	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41852	8	2014	425	OMA	81803	Koumantou	PPL
22423	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41821	7	2014	422	OMA	81803	Koumantou	PPL
22424	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41791	6	2014	400	OMA	81803	Koumantou	PPL
22425	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41760	5	2014	400	OMA	81803	Koumantou	PPL
22426	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41730	4	2014	350	OMA	81803	Koumantou	PPL
22427	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41699	3	2014	350	OMA	81803	Koumantou	PPL
22428	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41671	2	2014	350	OMA	81803	Koumantou	PPL
22429	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41640	1	2014	350	OMA	81803	Koumantou	PPL
22430	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41609	12	2013	350	OMA	81803	Koumantou	PPL
22431	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41579	11	2013	350	OMA	81803	Koumantou	PPL
22432	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41548	10	2013	350	OMA	81803	Koumantou	PPL
22433	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41518	9	2013	350	WFP	81803	Koumantou	PPL
22434	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41487	8	2013	350	WFP	81803	Koumantou	PPL
22435	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41456	7	2013	350	WFP	81803	Koumantou	PPL
22436	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41153	9	2012	375	OMA	81803	Koumantou	PPL
22437	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41122	8	2012	375	OMA	81803	Koumantou	PPL
22438	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41091	7	2012	375	OMA	81803	Koumantou	PPL
22439	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	41061	6	2012	375	OMA	81803	Koumantou	PPL
22440	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40817	10	2011	375	OMA	81803	Koumantou	PPL
22441	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40787	9	2011	375	OMA	81803	Koumantou	PPL
22442	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40756	8	2011	375	OMA	81803	Koumantou	PPL
22443	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40725	7	2011	375	OMA	81803	Koumantou	PPL
22444	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40695	6	2011	355	OMA	81803	Koumantou	PPL
22445	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40664	5	2011	355	OMA	81803	Koumantou	PPL
22446	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40634	4	2011	352.5	OMA	81803	Koumantou	PPL
22447	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40603	3	2011	362	OMA	81803	Koumantou	PPL
22448	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40575	2	2011	361.25	OMA	81803	Koumantou	PPL
22449	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40544	1	2011	325	OMA	81803	Koumantou	PPL
22450	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40513	12	2010	325	OMA	81803	Koumantou	PPL
22451	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40483	11	2010	325	OMA	81803	Koumantou	PPL
22452	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40452	10	2010	325	OMA	81803	Koumantou	PPL
22453	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40422	9	2010	325	OMA	81803	Koumantou	PPL
22454	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40391	8	2010	328.75	OMA	81803	Koumantou	PPL
22455	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40360	7	2010	327.5	OMA	81803	Koumantou	PPL
22456	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40330	6	2010	325	OMA	81803	Koumantou	PPL
22457	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40299	5	2010	312.5	OMA	81803	Koumantou	PPL
22458	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40269	4	2010	302.5	OMA	81803	Koumantou	PPL
22459	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40238	3	2010	320	OMA	81803	Koumantou	PPL
22460	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	40026	8	2009	300	OMA	81803	Koumantou	PPL
22461	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39995	7	2009	305	OMA	81803	Koumantou	PPL
22462	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39965	6	2009	325	OMA	81803	Koumantou	PPL
22463	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39934	5	2009	325	OMA	81803	Koumantou	PPL
22464	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39904	4	2009	330	OMA	81803	Koumantou	PPL
22465	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39873	3	2009	356.25	OMA	81803	Koumantou	PPL
22466	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39845	2	2009	375	OMA	81803	Koumantou	PPL
22467	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39814	1	2009	375	OMA	81803	Koumantou	PPL
22468	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39783	12	2008	375	OMA	81803	Koumantou	PPL
22469	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39753	11	2008	375	OMA	81803	Koumantou	PPL
22470	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39722	10	2008	380	OMA	81803	Koumantou	PPL
22471	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39692	9	2008	381.25	OMA	81803	Koumantou	PPL
22472	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39661	8	2008	375	OMA	81803	Koumantou	PPL
22473	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39630	7	2008	390	OMA	81803	Koumantou	PPL
22474	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39600	6	2008	387.5	OMA	81803	Koumantou	PPL
22475	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39569	5	2008	356.25	OMA	81803	Koumantou	PPL
22476	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39539	4	2008	335	OMA	81803	Koumantou	PPL
22477	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39508	3	2008	316.67	OMA	81803	Koumantou	PPL
22478	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39479	2	2008	300	OMA	81803	Koumantou	PPL
22479	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39448	1	2008	295	OMA	81803	Koumantou	PPL
22480	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39417	12	2007	300	OMA	81803	Koumantou	PPL
22481	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39387	11	2007	300	OMA	81803	Koumantou	PPL
22482	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39356	10	2007	300	OMA	81803	Koumantou	PPL
22483	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39326	9	2007	291.25	OMA	81803	Koumantou	PPL
22484	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39295	8	2007	275	OMA	81803	Koumantou	PPL
22485	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39264	7	2007	275	OMA	81803	Koumantou	PPL
22486	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39234	6	2007	275	OMA	81803	Koumantou	PPL
22487	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39203	5	2007	275	OMA	81803	Koumantou	PPL
22488	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39142	3	2007	275	OMA	81803	Koumantou	PPL
22489	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39114	2	2007	275	OMA	81803	Koumantou	PPL
22490	155	Mali	1933	Sikasso	884	Koumantou	64	"Rice (Imported)"	26	XOF	15	Retail	5	KG	39083	1	2007	275	OMA	81803	Koumantou	PPL
22491	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41883	9	2014	397	OMA	81803	Koumantou	PPL
22492	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41852	8	2014	396	OMA	81803	Koumantou	PPL
22493	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41821	7	2014	400	OMA	81803	Koumantou	PPL
22494	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41791	6	2014	400	OMA	81803	Koumantou	PPL
22495	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41760	5	2014	393	OMA	81803	Koumantou	PPL
22496	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41730	4	2014	398	OMA	81803	Koumantou	PPL
22497	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41699	3	2014	400	OMA	81803	Koumantou	PPL
22498	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41671	2	2014	400	OMA	81803	Koumantou	PPL
22499	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41640	1	2014	400	OMA	81803	Koumantou	PPL
22500	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41609	12	2013	400	OMA	81803	Koumantou	PPL
22501	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41579	11	2013	400	OMA	81803	Koumantou	PPL
22502	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41548	10	2013	400	OMA	81803	Koumantou	PPL
22503	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41518	9	2013	400	WFP	81803	Koumantou	PPL
22504	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41487	8	2013	400	WFP	81803	Koumantou	PPL
22505	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41456	7	2013	400	WFP	81803	Koumantou	PPL
22506	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41153	9	2012	425	OMA	81803	Koumantou	PPL
22507	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41122	8	2012	425	OMA	81803	Koumantou	PPL
22508	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41091	7	2012	425	OMA	81803	Koumantou	PPL
22509	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	41061	6	2012	425	OMA	81803	Koumantou	PPL
22510	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40817	10	2011	400	OMA	81803	Koumantou	PPL
22511	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40787	9	2011	391.67	OMA	81803	Koumantou	PPL
22512	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40756	8	2011	377	OMA	81803	Koumantou	PPL
22513	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40725	7	2011	375	OMA	81803	Koumantou	PPL
22514	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40695	6	2011	355	OMA	81803	Koumantou	PPL
22515	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40664	5	2011	350	OMA	81803	Koumantou	PPL
22516	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40634	4	2011	350	OMA	81803	Koumantou	PPL
22517	155	Mali	1933	Sikasso	884	Koumantou	71	"Rice (Local)"	26	XOF	15	Retail	5	KG	40603	3	2011	356	OMA	81803	Koumantou	PPL
