adm0_name	cm_name		mp_price
Mali	Millet		160
Mali	Millet		158
Mali	Millet		165
Mali	Millet		174
Mali	Millet		173
Mali	Millet		173
Mali	Millet		176.2
Mali	Millet		181
Mali	Millet		260
Mali	Millet		265
Mali	Millet		265
Mali	Millet		265
Mali	Millet		141.6
Mali	Millet		135
Mali	Millet		135
Mali	Millet		139
Mali	Millet		135
Mali	Millet		135
Mali	Millet		121
Mali	Millet		120
Mali	Millet		125
Mali	Millet		117
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Imported)"		375
Mali	"Rice (Local)"		323
Mali	"Rice (Local)"		301.8
Mali	"Rice (Local)"		299
Mali	"Rice (Local)"		303
Mali	"Rice (Local)"		300.83
Mali	"Rice (Local)"		283
Mali	"Rice (Local)"		284
Mali	"Rice (Local)"		301
Mali	"Rice (Local)"		303
Mali	"Rice (Local)"		307
Mali	"Rice (Local)"		311
Mali	"Rice (Local)"		310
Mali	"Rice (Local)"		297.5
Mali	"Rice (Local)"		309
Mali	"Rice (Local)"		307.5
Mali	"Rice (Local)"		363
Mali	"Rice (Local)"		363
Mali	"Rice (Local)"		369
Mali	"Rice (Local)"		383
Mali	"Rice (Local)"		366.4
Mali	"Rice (Local)"		353.75
Mali	"Rice (Local)"		335.83
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		316.25
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		302.5
Mali	"Rice (Local)"		297.5
Mali	"Rice (Local)"		292.5
Mali	"Rice (Local)"		286
Mali	"Rice (Local)"		295
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		306
Mali	"Rice (Local)"		310
Mali	"Rice (Local)"		307.5
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		293
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		301.25
Mali	"Rice (Local)"		305
Mali	"Rice (Local)"		311.67
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		312.5
Mali	"Rice (Local)"		307.5
Mali	"Rice (Local)"		301.36
Mali	"Rice (Local)"		308.33
Mali	"Rice (Local)"		306.25
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		312.5
Mali	"Rice (Local)"		302.5
Mali	"Rice (Local)"		306.25
Mali	"Rice (Local)"		330
Mali	"Rice (Local)"		335.71
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		340
Mali	"Rice (Local)"		387.5
Mali	"Rice (Local)"		400
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		358.33
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		280
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		283.33
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		281.25
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		262.5
Mali	Sorghum		143
Mali	Sorghum		144.4
Mali	Sorghum		146
Mali	Sorghum		146
Mali	Sorghum		142.33
Mali	Sorghum		141
Mali	Sorghum		143
Mali	Sorghum		142
Mali	Sorghum		137
Mali	Sorghum		137
Mali	Sorghum		135
Mali	Sorghum		137
Mali	Sorghum		145
Mali	Sorghum		146
Mali	Sorghum		132.5
Mali	Sorghum		240
Mali	Sorghum		240
Mali	Sorghum		240
Mali	Sorghum		240
Mali	Sorghum		142
Mali	Sorghum		135
Mali	Sorghum		135
Mali	Sorghum		136.4
Mali	Sorghum		127.25
Mali	Sorghum		125
Mali	Sorghum		121
Mali	Sorghum		120
Mali	Sorghum		125
Mali	Sorghum		110
Mali	Sorghum		110
Mali	Maize		220
Mali	Maize		220
Mali	Maize		225
Mali	Maize		225
Mali	Millet		127
Mali	Millet		128.75
Mali	Millet		140
Mali	Millet		144
Mali	Millet		142.5
Mali	Millet		128
Mali	Millet		120
Mali	Millet		129
Mali	Millet		135
Mali	Millet		140
Mali	Millet		137
Mali	Millet		133
Mali	Millet		140
Mali	Millet		150
Mali	Millet		146
Mali	Millet		220
Mali	Millet		218
Mali	Millet		218
Mali	Millet		225
Mali	Millet		102.5
Mali	Millet		110.13
Mali	Millet		115
Mali	Millet		115.5
Mali	Millet		115
Mali	Paddy		300
Mali	"Rice (Imported)"		350
Mali	"Rice (Imported)"		400
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		310
Mali	"Rice (Local)"		305
Mali	"Rice (Local)"		319
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		337.5
Mali	"Rice (Local)"		337.5
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		280
Mali	"Rice (Local)"		283.33
Mali	"Rice (Local)"		258
Mali	"Rice (Local)"		321.25
Mali	"Rice (Local)"		341.25
Mali	"Rice (Local)"		340
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		345
Mali	"Rice (Local)"		311.25
Mali	"Rice (Local)"		318.33
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		353.33
Mali	"Rice (Local)"		336.67
Mali	"Rice (Local)"		356
Mali	"Rice (Local)"		355.5
Mali	"Rice (Local)"		355.4
Mali	"Rice (Local)"		355
Mali	"Rice (Local)"		355.67
Mali	"Rice (Local)"		355
Mali	"Rice (Local)"		354.25
Mali	"Rice (Local)"		337.5
Mali	"Rice (Local)"		356
Mali	"Rice (Local)"		332.33
Mali	"Rice (Local)"		328.75
Mali	"Rice (Local)"		366.25
Mali	"Rice (Local)"		399.5
Mali	"Rice (Local)"		382.25
Mali	"Rice (Local)"		358
Mali	"Rice (Local)"		370.5
Mali	"Rice (Local)"		320
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		285.25
Mali	"Rice (Local)"		271
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		278.33
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		297.5
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		273.33
Mali	"Rice (Local)"		285
Mali	Sorghum		120
Mali	Sorghum		135
Mali	Sorghum		140
Mali	Sorghum		140
Mali	Sorghum		130
Mali	Sorghum		120
Mali	Sorghum		100
Mali	Sorghum		123
Mali	Sorghum		124
Mali	Sorghum		120
Mali	Sorghum		120
Mali	Sorghum		103
Mali	Sorghum		100
Mali	Sorghum		100
Mali	Sorghum		100
Mali	Sorghum		115
Mali	Sorghum		115
Mali	Sorghum		120
Mali	Maize		217
Mali	Maize		200
Mali	Maize		200
Mali	Maize		200
Mali	Maize		200
Mali	Maize		200
Mali	Maize		220
Mali	Maize		220
Mali	Maize		223
Mali	Maize		230
Mali	Millet		145
Mali	Millet		144.2
Mali	Millet		146
Mali	Millet		150
Mali	Millet		136.67
Mali	Millet		127
Mali	Millet		130
Mali	Millet		132
Mali	Millet		131
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		250
Mali	Millet		265
Mali	Millet		263
Mali	Millet		261
Mali	Millet		155
Mali	Millet		117.5
Mali	Millet		125
Mali	Millet		120
Mali	Millet		100
Mali	Paddy		160
Mali	Paddy		160
Mali	Paddy		350
Mali	"Rice (Imported)"		250
Mali	"Rice (Imported)"		210
Mali	"Rice (Imported)"		200
Mali	"Rice (Imported)"		218
Mali	"Rice (Imported)"		235
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		256
Mali	"Rice (Local)"		253
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		272
Mali	"Rice (Local)"		262
Mali	"Rice (Local)"		270
Mali	"Rice (Local)"		274
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		272
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		287.5
Mali	"Rice (Local)"		292.5
Mali	"Rice (Local)"		256.25
Mali	"Rice (Local)"		303
Mali	"Rice (Local)"		298
Mali	"Rice (Local)"		299
Mali	"Rice (Local)"		312
Mali	"Rice (Local)"		335
Mali	"Rice (Local)"		337.5
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		300
Mali	Sorghum		140
Mali	Sorghum		140
Mali	Sorghum		140
Mali	Sorghum		138
Mali	Sorghum		130
Mali	Sorghum		127
Mali	Sorghum		130
Mali	Sorghum		128
Mali	Sorghum		130
Mali	Sorghum		140
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		105
Mali	Maize		248
Mali	Maize		250
Mali	Maize		240
Mali	Maize		243
Mali	Millet		150
Mali	Millet		150
Mali	Millet		144
Mali	Millet		141
Mali	Millet		135
Mali	Millet		120
Mali	Millet		120
Mali	Millet		123
Mali	Millet		126
Mali	Millet		129
Mali	Millet		126
Mali	Millet		122
Mali	Millet		130
Mali	Millet		132.5
Mali	Millet		133
Mali	Millet		260
Mali	Millet		256
Mali	Millet		254
Mali	Millet		259
Mali	Millet		160
Mali	Millet		141.67
Mali	Millet		121.25
Mali	Millet		110
Mali	Millet		100
Mali	Millet		111.25
Mali	Millet		103
Mali	Millet		101.25
Mali	Millet		106.4
Mali	Millet		96.5
Mali	Millet		92.5
Mali	Millet		92.5
Mali	Millet		83
Mali	Millet		82.5
Mali	Millet		82.5
Mali	Millet		101.1
Mali	Millet		115
Mali	Millet		107.5
Mali	Millet		100
Mali	Millet		101.25
Mali	Millet		102
Mali	Millet		103
Mali	Millet		105
Mali	Millet		97.24
Mali	Millet		90
Mali	Millet		126.5
Mali	Millet		142.25
Mali	Millet		155
Mali	Millet		151.25
Mali	Millet		134.6
Mali	Millet		126.75
Mali	Millet		123.75
Mali	Millet		119
Mali	Millet		122.75
Mali	Millet		118
Mali	Millet		99
Mali	Millet		92.5
Mali	Millet		109.7
Mali	Millet		133.5
Mali	Millet		128.18
Mali	Millet		129.2
Mali	Millet		124.2
Mali	Millet		108.5
Mali	Millet		104.56
Mali	Millet		101.25
Mali	Millet		103.4
Mali	Millet		85.64
Mali	Millet		81.5
Mali	Millet		81.67
Mali	Millet		71.2
Mali	Millet		66
Mali	Millet		74.5
Mali	Millet		73.25
Mali	Millet		74
Mali	Millet		74.56
Mali	Millet		76.67
Mali	Millet		78
Mali	Millet		78.7
Mali	Millet		72.6
Mali	Paddy		140
Mali	Paddy		140
Mali	Paddy		140
Mali	Paddy		140
Mali	Paddy		144.75
Mali	Paddy		147
Mali	Paddy		150
Mali	Paddy		153.4
Mali	Paddy		160
Mali	Paddy		160
Mali	Paddy		167
Mali	Paddy		168.75
Mali	Paddy		173.8
Mali	Paddy		183.6
Mali	Paddy		193
Mali	Paddy		193.2
Mali	Paddy		191.2
Mali	Paddy		187
Mali	Paddy		184
Mali	Paddy		173.8
Mali	Paddy		175.75
Mali	Paddy		145
Mali	Paddy		144.67
Mali	Paddy		207
Mali	Paddy		173
Mali	Paddy		173.5
Mali	Paddy		167
Mali	Paddy		153
Mali	Paddy		147
Mali	Paddy		133
Mali	Paddy		147
Mali	Paddy		147
Mali	Paddy		143.5
Mali	Paddy		142.5
Mali	Paddy		113
Mali	Paddy		128.83
Mali	Paddy		144.6
Mali	Paddy		136.5
Mali	Paddy		126.25
Mali	Paddy		112.07
Mali	Paddy		105.83
Mali	"Rice (Imported)"		191.3
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		318.75
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		315
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		265
Mali	"Rice (Local)"		265
Mali	"Rice (Local)"		231
Mali	"Rice (Local)"		265
Mali	"Rice (Local)"		288
Mali	"Rice (Local)"		294
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		270
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		305
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		350
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		325
Mali	"Rice (Local)"		322
Mali	"Rice (Local)"		312.5
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		306.25
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		328.13
Mali	"Rice (Local)"		322.8
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		345.4
Mali	"Rice (Local)"		322.8
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		312.16
Mali	"Rice (Local)"		303.8
Mali	"Rice (Local)"		327.1
Mali	"Rice (Local)"		365.75
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		351
Mali	"Rice (Local)"		358.8
Mali	"Rice (Local)"		375
Mali	"Rice (Local)"		349.55
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		335.5
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		318.24
Mali	"Rice (Local)"		295.8
Mali	"Rice (Local)"		367.8
Mali	"Rice (Local)"		409.25
Mali	"Rice (Local)"		393.85
Mali	"Rice (Local)"		369.04
Mali	"Rice (Local)"		360.05
Mali	"Rice (Local)"		338
Mali	"Rice (Local)"		327.55
Mali	"Rice (Local)"		296.3
Mali	"Rice (Local)"		263
Mali	"Rice (Local)"		263
Mali	"Rice (Local)"		263
Mali	"Rice (Local)"		272.67
Mali	"Rice (Local)"		284.33
Mali	"Rice (Local)"		290.05
Mali	"Rice (Local)"		277.9
Mali	"Rice (Local)"		271.9
Mali	"Rice (Local)"		277.75
Mali	"Rice (Local)"		282.52
Mali	"Rice (Local)"		263
Mali	"Rice (Local)"		255.5
Mali	"Rice (Local)"		263.5
Mali	"Rice (Local)"		262
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		120
Mali	Sorghum		120
Mali	Sorghum		120
Mali	Sorghum		124
Mali	Sorghum		129
Mali	Sorghum		123
Mali	Sorghum		130
Mali	Sorghum		130
Mali	Sorghum		130
Mali	Sorghum		128
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		259
Mali	Sorghum		160
Mali	Sorghum		141.67
Mali	Sorghum		121.25
Mali	Sorghum		110
Mali	Sorghum		100
Mali	Sorghum		112.5
Mali	Sorghum		103
Mali	Sorghum		102.5
Mali	Sorghum		109.6
Mali	Sorghum		84.25
Mali	Sorghum		77.5
Mali	Sorghum		83.33
Mali	Sorghum		88
Mali	Sorghum		76.67
Mali	Sorghum		75
Mali	Sorghum		106.67
Mali	Sorghum		96.67
Mali	Sorghum		93.75
Mali	Sorghum		95
Mali	Sorghum		82.5
Mali	Sorghum		85
Mali	Sorghum		85
Mali	Sorghum		78.75
Mali	Sorghum		75
Mali	Sorghum		90
Mali	Sorghum		145
Mali	Sorghum		148.75
Mali	Sorghum		152.5
Mali	Sorghum		142.5
Mali	Sorghum		129.2
Mali	Sorghum		116.5
Mali	Sorghum		120
Mali	Sorghum		121.8
Mali	Sorghum		115
Mali	Sorghum		97.67
Mali	Sorghum		81
Mali	Sorghum		84.5
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		75
Mali	Sorghum		74.67
Mali	Sorghum		75
Mali	Maize		147
Mali	Maize		140
Mali	Maize		145
Mali	Maize		150
Mali	Maize		150
Mali	Maize		160
Mali	Maize		138
Mali	Maize		139
Mali	Maize		140
Mali	Maize		146
Mali	Maize		140
Mali	Maize		148
Mali	Maize		155
Mali	Maize		150
Mali	Maize		150
Mali	Maize		225
Mali	Maize		225
Mali	Maize		225
Mali	Maize		233
Mali	Maize		175
Mali	Maize		191.67
Mali	Maize		158.75
Mali	Maize		153
Mali	Maize		143.33
Mali	Maize		140
Mali	Maize		126.25
Mali	Maize		130
Mali	Maize		128.75
Mali	Maize		127
Mali	Maize		122.5
Mali	Maize		103.33
Mali	Maize		118
Mali	Maize		130
Mali	Maize		145
Mali	Maize		142.5
Mali	Maize		137.5
Mali	Maize		136.25
Mali	Maize		131.25
Mali	Maize		137.5
Mali	Maize		141.25
Mali	Maize		143.75
Mali	Maize		132.5
Mali	Maize		134
Mali	Maize		134
Mali	Maize		166.67
Mali	Maize		175
Mali	Maize		165
Mali	Maize		162.5
Mali	Maize		156
Mali	Maize		150
Mali	Maize		151.33
Mali	Maize		152.5
Mali	Maize		141.25
Mali	Maize		121.25
Mali	Maize		118.33
Mali	Maize		136.25
Mali	Maize		175.7
Mali	Maize		164
Mali	Maize		172.08
Mali	Maize		151.25
Mali	Maize		132.5
Mali	Maize		125.75
Mali	Maize		120
Mali	Maize		121.25
Mali	Maize		118.75
Mali	Maize		110
Mali	Maize		105
Mali	Maize		102.5
Mali	Maize		107.5
Mali	Maize		110
Mali	Maize		106
Mali	Maize		94.38
Mali	Maize		91.67
Mali	Maize		90
Mali	Maize		96.25
Mali	Maize		98.75
Mali	Maize		87.17
Mali	Millet		185
Mali	Millet		184
Mali	Millet		183
Mali	Millet		184
Mali	Millet		176.67
Mali	Millet		166
Mali	Millet		170
Mali	Millet		169
Mali	Millet		169
Mali	Millet		174
Mali	Millet		178
Mali	Millet		174
Mali	Millet		182.5
Mali	Millet		180
Mali	Millet		178.75
Mali	Millet		270
Mali	Millet		281
Mali	Millet		274
Mali	Millet		273
Mali	Millet		166.67
Mali	Millet		130
Mali	Millet		136.75
Mali	Millet		133
Mali	Millet		133.75
Mali	Millet		120
Mali	Millet		119.25
Mali	Millet		121.25
Mali	Millet		127.5
Mali	Millet		123.6
Mali	Millet		121.25
Mali	Millet		106.25
Mali	Millet		111
Mali	Millet		122.5
Mali	Millet		149.4
Mali	Millet		151
Mali	Millet		141.25
Mali	Millet		132.5
Mali	Millet		136.25
Mali	Millet		131.75
Mali	Millet		139.5
Mali	Millet		140.5
Mali	Millet		137.5
Mali	Millet		134.6
Mali	Millet		172.6
Mali	Millet		189.33
Mali	Millet		189
Mali	Millet		175.25
Mali	Millet		168.5
Mali	Millet		157
Mali	Millet		149.5
Mali	Millet		150
Mali	Millet		153.5
Mali	Millet		143.63
Mali	Millet		135
Mali	Millet		132
Mali	Millet		166
Mali	Millet		172.75
Mali	Millet		170
Mali	Millet		175
Mali	Millet		155
Mali	Millet		135.13
Mali	Millet		126
Mali	Millet		128.16
Mali	Millet		126.75
Mali	Millet		117.6
Mali	Millet		114
Mali	Millet		113.38
Mali	Millet		104
Mali	Millet		97.52
Mali	Millet		112.5
Mali	Millet		112.49
Mali	Millet		103.3
Mali	Millet		96.5
Mali	Millet		99.1
Mali	Millet		101
Mali	Millet		102
Mali	Millet		92.95
Mali	"Rice (Local)"		318
Mali	"Rice (Local)"		305
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		298
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		290
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		266
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		292.5
Mali	"Rice (Local)"		280
Mali	"Rice (Local)"		272.5
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		356
Mali	"Rice (Local)"		332
Mali	"Rice (Local)"		351.25
Mali	"Rice (Local)"		368.75
Mali	"Rice (Local)"		322
Mali	"Rice (Local)"		312.5
Mali	"Rice (Local)"		317
Mali	"Rice (Local)"		300
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		272.5
Mali	"Rice (Local)"		267
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		280
Mali	"Rice (Local)"		283
Mali	"Rice (Local)"		292
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		292.75
Mali	"Rice (Local)"		285
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		275
Mali	"Rice (Local)"		277.5
Mali	"Rice (Local)"		281.25
Mali	"Rice (Local)"		249.8
Mali	"Rice (Local)"		276
Mali	"Rice (Local)"		316.67
Mali	"Rice (Local)"		342
Mali	"Rice (Local)"		316.25
Mali	"Rice (Local)"		315.25
Mali	"Rice (Local)"		323.37
Mali	"Rice (Local)"		316
Mali	"Rice (Local)"		314.53
Mali	"Rice (Local)"		307.25
Mali	"Rice (Local)"		304.5
Mali	"Rice (Local)"		307.25
Mali	"Rice (Local)"		300.8
Mali	"Rice (Local)"		317.75
Mali	"Rice (Local)"		373.5
Mali	"Rice (Local)"		346
Mali	"Rice (Local)"		345.25
Mali	"Rice (Local)"		324.8
Mali	"Rice (Local)"		322.65
Mali	"Rice (Local)"		310.15
Mali	"Rice (Local)"		289
Mali	"Rice (Local)"		259.75
Mali	"Rice (Local)"		245.75
Mali	"Rice (Local)"		231
Mali	"Rice (Local)"		238.25
Mali	"Rice (Local)"		237.5
Mali	"Rice (Local)"		263.6
Mali	"Rice (Local)"		265
Mali	"Rice (Local)"		246.6
Mali	"Rice (Local)"		249
Mali	"Rice (Local)"		256.25
Mali	"Rice (Local)"		250.25
Mali	"Rice (Local)"		234.75
Mali	"Rice (Local)"		224.5
Mali	"Rice (Local)"		224.75
Mali	Sorghum		170
Mali	Sorghum		170
Mali	Sorghum		171
Mali	Sorghum		175
Mali	Sorghum		163.33
Mali	Sorghum		160
Mali	Sorghum		147
Mali	Sorghum		151
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		150
Mali	Sorghum		163
Mali	Sorghum		165
Mali	Sorghum		161.25
Mali	Sorghum		160
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		250
Mali	Sorghum		183.33
Mali	Sorghum		135
Mali	Sorghum		140
Mali	Sorghum		133
Mali	Sorghum		131
Mali	Sorghum		124
Mali	Sorghum		125
Mali	Sorghum		125
Mali	Sorghum		131.25
Mali	Sorghum		122
Mali	Sorghum		125
Mali	Sorghum		103.75
Mali	Sorghum		120
Mali	Sorghum		133.33
Mali	Sorghum		144
Mali	Sorghum		147.5
Mali	Sorghum		137.5
Mali	Sorghum		135
Mali	Sorghum		130
Mali	Sorghum		136.25
Mali	Sorghum		140
Mali	Sorghum		138.75
Mali	Sorghum		132.5
Mali	Sorghum		131.7
Mali	Sorghum		162.6
Mali	Sorghum		181.67
Mali	Sorghum		186
Mali	Sorghum		171
Mali	Sorghum		161.25
Mali	Sorghum		148.8
Mali	Sorghum		141.25
Mali	Sorghum		142.7
Mali	Sorghum		147.25
Mali	Sorghum		138.75
Mali	Sorghum		118.25
Mali	Sorghum		115.87
Mali	Sorghum		141.25
Mali	Sorghum		169
Mali	Sorghum		166
Mali	Sorghum		171.21
Mali	Sorghum		147.2
Mali	Sorghum		132.25
Mali	Sorghum		123
Mali	Sorghum		123.87
Mali	Sorghum		126
Mali	Sorghum		118.5
Mali	Sorghum		111.25
Mali	Sorghum		114.58
Mali	Sorghum		111.5
Mali	Sorghum		113.4
Mali	Sorghum		117.89
Mali	Sorghum		113.47
Mali	Sorghum		103.38
Mali	Sorghum		102.71
Mali	Sorghum		104.11
Mali	Sorghum		106.67
Mali	Sorghum		106.96
Mali	Sorghum		95.52
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		156
Mali	Maize		140
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		213
Mali	Maize		244
Mali	Maize		250
Mali	Maize		231
Mali	Maize		175
Mali	Maize		162.5
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		133.33
Mali	Maize		125
Mali	Maize		137.5
Mali	Maize		150
Mali	Maize		150
Mali	Maize		150
Mali	Maize		168.75
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		150
Mali	Maize		150
Mali	Maize		148.75
Mali	Maize		175
Mali	Maize		185
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		170
Mali	Maize		175
Mali	Maize		145
Mali	Maize		127.5
Mali	Maize		136.5
Mali	Maize		152.5
Mali	Maize		175
Mali	Maize		175
Mali	Maize		175
Mali	Maize		155
Mali	Maize		143.75
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		125
Mali	Maize		110
Mali	Maize		100
Mali	Maize		100
Mali	Maize		100
Mali	Maize		100
Mali	Maize		113.75
Mali	Maize		100
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		200
Mali	Millet		238
Mali	Millet		269
Mali	Millet		275
Mali	Millet		275
Mali	Millet		160
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		162.5
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		150
Mali	Millet		175
Mali	Millet		156.25
Mali	Millet		200
Mali	Millet		200
Mali	Millet		181.25
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		170
Mali	Millet		150
Mali	Millet		150
Mali	Millet		150
Mali	Millet		165
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		175
Mali	Millet		155
Mali	Millet		137.5
Mali	Millet		125
Mali	Millet		125
Mali	Millet		125
Mali	Millet		125
Mali	Millet		125
